node,weight,closeness_centrality,betweenness_centrality,eigenvector_centrality,effect_on_entropy,ls_score
CDKN2B,3286,0.486848635235732,0.000228845693675286,0.02154370134705479,2.126205049712837e-05,4.120708353466185
APC,2200,0.4968849718887707,0.0021408995212755374,0.01968507000387415,0.00034111475138765,9.257880910572055
CDKN1A,7900,0.5082638205274338,0.0014679426269537542,0.03588526484932171,0.0007687123073214508,17.065105039930888
RB1,9964,0.5198452652217689,0.0037186289780846717,0.04768026015341415,0.0010721105536308784,26.37815917568429
RBL1,382,0.42524600112705363,2.6317813247592303e-06,0.003121817941382895,0.00011705326313560249,-0.8910872638729038
KLF4,3266,0.5019186492709132,0.0011914874032054538,0.033589555220769826,0.0001736735863495653,8.647159707398862
CDC73,2414,0.4864623623921452,0.0008170577456205544,0.014782550590081883,0.00024108786933396686,5.473915389285662
DLG1,2978,0.49731319071276486,0.0009711651343666125,0.028150530731720726,0.0001470902412190611,7.1532154378857244
TFDP3,1344,0.45412461809091753,2.61237648065883e-05,0.007232391242387686,0.00019288338457279508,1.425685500325183
BBS4,5524,0.5087118855009334,0.003324099601550228,0.02763233397010218,8.956105277846405e-06,12.360794438401099
BBS2,2142,0.4780934743408548,0.0003504383740596273,0.015588657760412707,0.00023289933808356977,4.28568233020713
FOXO3,3142,0.5034125314312106,0.001084800258218224,0.033578730553563564,7.417945707999252e-05,7.664468016874053
SLC4A10,2162,0.4637640051056588,0.0001673646545874597,0.00810762696566999,0.00010067650909562076,1.85931619363569
CTNNA2,476,0.439654013355443,0.00011317241424639589,0.0048252710899985354,0.00016085597489912118,0.190395763931095
PSEN1,8004,0.5240664565414819,0.005785823611398543,0.05045515581951408,0.0006346061343034393,26.016893697030152
BBS1,1766,0.47437137330754353,0.00019473212313635865,0.014160227879376812,0.0002158396452927036,3.383126802840882
SHANK3,2920,0.4803407922440386,0.00031400207725771105,0.017002771171678595,0.00013062002028974007,4.195653375436775
CDH2,1920,0.47716328615205017,0.00046603337790184125,0.01298129951237246,0.00027045535826708544,4.316304522289301
PAX2,4184,0.5028706171826943,0.0009005750355653287,0.03677328759609691,7.80091987397924e-05,8.4020214178483
VPS51,832,0.4364655632674853,0.0002484305045724098,0.004248771420038375,0.00026451382021086545,1.3126211876004898
EMX1,708,0.4483956485967639,1.6110823829487295e-05,0.005372901659337126,0.00015134628005597506,0.3441170692956842
GBA1,3248,0.5059048011964313,0.0013702975158474257,0.03078617922190422,0.00015239985249948518,8.580366920307474
ZNF335,572,0.45972163644032055,0.00019710318753531368,0.007603711518708731,0.00015703679489043054,1.111657188666545
MKKS,3842,0.4988558352402746,0.0014806136350973063,0.023569666119115186,0.00016332931455664834,8.318844921835195
PAFAH1B1,3766,0.503541730828457,0.002375442535483945,0.025621316475856925,0.00016699766820238438,10.262491376638971
CHD8,2246,0.4628013398122376,8.663674017569427e-05,0.008498189624684729,9.024450412020713e-05,1.7140504821186917
GRID2,770,0.4543770264011116,0.00012261123890082112,0.008443988024477354,0.00021620638809949355,1.5253097943784368
ADORA2A,1946,0.4955045964238812,0.000571554841302051,0.02409987319933576,0.0002630013264255382,6.0890360324567325
DVL1,4268,0.49583017437452614,0.0008617421966425731,0.025230804949620576,3.272251643338109e-05,6.628864604059571
GRIN3A,810,0.4536835776719234,2.698981349514537e-05,0.005758171547992776,0.0001563667188175799,0.6242380482665126
SLC6A3,460,0.4399300417059061,4.49326434209122e-05,0.006395876315936032,0.00015778867297910892,0.21123848450059463
DRD2,5866,0.5140162431228714,0.003449267982294894,0.04196452158053219,0.00010293439075681476,15.211636974826975
BACE1,738,0.4597000937207123,6.260089593842718e-05,0.008157986960138412,0.00015641782804109994,1.0334810245589907
DRD3,3332,0.49520444220090865,0.0009102857884940009,0.023183089660033393,0.0002005297528135941,7.0811390460781025
DRD1,2984,0.47984738798669535,0.000571254470338368,0.01617457251793085,0.0001466736892261622,4.727456898040735
TYROBP,1372,0.4755902457943472,0.00013696790327426473,0.01436775996845664,0.0002078009456845109,2.999727472885403
IL10,3738,0.5055658627087198,0.0009591732765466467,0.0346935401339116,0.00010857674754838342,8.259638779560984
BLK,1612,0.46361058601134214,0.0007123886876309056,0.010847792916083997,0.00010609981735676399,2.8270334233377272
FCGR2B,1224,0.4719522755700953,0.0011342726009613015,0.01360826084942053,0.00030247765881341593,5.26698605572091
BTK,2362,0.47582092447979824,0.00019521587729314077,0.018248756719867202,8.757641567314067e-05,3.3251119547501786
INPP5D,710,0.45974318117911706,0.0004811366365029025,0.007279094913793089,0.00023589973785220764,2.272139920254416
PAWR,530,0.4464773347897324,3.4276158149256943e-05,0.00610561812073273,0.00015159183262269949,0.29933658060398377
CDKN2A,4018,0.5012518522303409,0.002273371468127898,0.022337788085703494,5.782609153115459e-05,9.029824218841744
LYN,5864,0.5133169378891738,0.002016357593323125,0.039849126605684314,0.000302274772456812,13.80061919039495
RC3H1,536,0.45982938033186466,9.056922886663733e-05,0.00848785061821752,0.00015820143402223152,1.000387715643415
TNFRSF13B,720,0.4365044050903266,3.4579183081362104e-06,0.00396008312302243,0.0001429133296770857,-0.1400717015561387
MNDA,294,0.4387887462539697,2.0705160242016036e-05,0.006074310033503941,0.00011229942891510802,-0.34048489103863155
CASP3,7702,0.5164788880699168,0.002822429295273119,0.04353705343449623,0.0006437538268233567,19.515678699258494
PKN1,686,0.45836837678721615,3.76728258042005e-05,0.006447954735941818,0.00016023886021798717,0.763471124704638
ATM,11214,0.5178693976666843,0.005594704166789221,0.03913793371577483,0.0014106349888329817,32.17620332184595
TNFRSF21,1604,0.4660332541567696,0.0001484064939013107,0.010256445045181804,0.00016213860401670388,2.1851216751777605
CTLA4,286,0.4310382705742783,2.1674201766225265e-05,0.004216596954955269,0.00011376836759247055,-0.7021547295317203
CD300A,540,0.45471400760174285,0.00011571746546191096,0.006082144739921425,0.00015417880300461206,0.64569674848227
EPHA4,6508,0.4951794457624552,0.0009941526290153445,0.027282252247122343,0.0005719275320394956,12.575431403224034
INPP5F,730,0.45845406112720816,0.0002822020342741641,0.007284304888349458,0.00021939775256107907,1.772346546638345
RGMA,1152,0.44700628816185184,2.030264138243456e-05,0.00508848946706952,0.0001419121043628735,0.5221840875172683
LRIG2,360,0.4297542384018925,4.565467992035698e-05,0.003492612752336715,0.00013822892135983977,-0.5349168110912128
KLK8,1104,0.46627691430201057,6.592988522657868e-05,0.011480069887454227,0.00019167007353004806,2.053279810128035
KREMEN1,206,0.42544886807181886,1.4823946185149411e-05,0.003317282025213057,8.656370195936347e-05,-1.1866777357373433
RTN4RL1,640,0.41914120914334546,1.7354229807020561e-06,0.00267679776625615,0.00015982217731291826,-0.5807723123324076
PTPRS,872,0.42967894529367967,5.380354133865288e-05,0.003967952415569259,0.0002116222005881241,0.4185761516340448
RTN4R,808,0.4386514040422107,8.1407879880244e-05,0.004462476089518504,0.00020113473376071056,0.5924680571205723
CERS2,164,0.39823008849557523,4.127960221520095e-06,0.0016210068550503252,7.887900348535481e-05,-2.0528057768077552
CDKN1B,4858,0.5063487147723753,0.0022657951674123,0.030204867859002425,0.00011802267098026675,11.005866983702859
PDCD4,636,0.45572795688934314,4.090889906559472e-05,0.010576339818140188,0.00014719241933391913,1.0403463862226294
PRKG1,1138,0.458197104156936,6.553109815524564e-05,0.008561209026071917,0.00020730707803728876,1.6976423945354342
PPARG,6606,0.5211985973860376,0.003322926604285161,0.04883341031657286,0.0002842602210062495,17.728198156717347
ADIPOQ,4438,0.512378564713256,0.0017482115436637075,0.04009230156299991,0.00010000983723479351,10.859427196999018
TGFB3,4960,0.49731319071276486,0.0006464599750753608,0.033694262950898154,0.0002223251153186112,9.066884153008562
RHOA,6666,0.5272209383565325,0.005461176622650792,0.04857414706722651,0.00010568878979100305,20.475709011949956
MYOCD,1636,0.47391304347826085,0.00011167014524347272,0.017854791615248517,0.00016095238988000915,3.1371204468457243
HMOX1,3892,0.498424956813332,0.0006962794427962955,0.029747870685016702,1.2250277544367805e-05,6.4739976575549445
RBM10,328,0.4299425866678354,0.0001214657459031966,0.0032758958669563106,0.00014446396939149508,-0.39149049399566554
GPER1,2878,0.4979442667884879,0.0007318977661456714,0.02994185974856809,8.444020171793909e-05,6.396083667186461
