node,weight,closeness_centrality,betweenness_centrality,eigenvector_centrality,effect_on_entropy,ls_score
HLX,1840,0.4678107606679035,9.27467550437452e-05,0.01424860666529508,0.00010912889433001283,2.4273049094355676
GFER,456,0.45040860983343006,1.5923940266940456e-05,0.008009794430355243,0.00011637329837910215,0.360950235832183
PTCD2,480,0.45584380366989063,4.432926529694053e-05,0.007746605836548846,0.00014568652627389156,0.7093516255646829
MPST,812,0.4567727910873602,3.311278206466518e-05,0.007987308043940147,0.0001808860185246175,1.1851763908938102
WNT4,5072,0.4980986715393353,0.0008852877643056986,0.0363761485754124,0.00024794374780512385,10.061579079434832
JARID2,2774,0.47137449175118007,0.0001514886941449135,0.013835299038101522,3.9248669212454956e-05,2.71798440770199
IGF2R,1316,0.4634897293322917,0.00018204414374216088,0.011298350380076353,0.00022362378585505382,2.5894004263513692
NODAL,4452,0.49626057862625467,0.0006493355222763203,0.032895174080887955,0.00012946361927745897,8.000287028826358
ACADM,946,0.46293661357690363,8.360079537184788e-05,0.008984314487936743,0.00018316083538749695,1.6242385252974756
RB1CC1,1752,0.4781681126440051,0.0001654026629394759,0.01931273696695145,0.0002134158532776098,3.978111711934772
UGT1A10,480,0.4323003728944323,0.00010810190788134417,0.005220800365119222,0.00016209307922210314,0.1606329598596755
ASS1,2062,0.4829534571921088,0.00016762564266519078,0.02058038943217127,0.00015973213299602662,4.072728789253156
ARID5B,3564,0.4945329737680804,0.0004921314348561408,0.025565574289822625,7.251953714870751e-05,5.892431567421226
CADM1,840,0.45935237054242384,0.00019515735629522304,0.009189021511529382,0.00019020270458902644,1.7587946663705265
CDK5RAP3,2826,0.49908456628234943,0.0013309664501510547,0.026504101738353443,0.0002201567954482897,8.166243723224543
LSR,288,0.4269025649707949,0.0,0.004275600366565738,9.296960319993275e-05,-0.8452067239696283
ARG1,2212,0.48849711822540803,0.00027952115943152643,0.026363842860879116,0.00012961506835651448,4.94358269480224
MED1,4884,0.5002728039283766,0.0017305293409267649,0.03395200480415159,6.124605290480645e-06,9.708816922421057
UGT1A9,526,0.43265271105010294,0.00015444684961551139,0.0052562289910243615,0.0001787356547051644,0.3996056001187367
CDKN2B,3528,0.48588496001541576,0.00041743469134549556,0.021635550863232718,3.069909447184216e-05,4.831716553588589
MAN2A1,1074,0.4659521389633189,0.0004687073977415897,0.00983352902277293,0.0002713926417872159,3.1757671553960884
ADA,1666,0.4769921967368172,0.00026675003869178345,0.018651203410546536,0.00021588456962717828,4.030652300949341
BAAT,318,0.4325042881646655,3.0476870769295045e-06,0.004992382554288335,9.94702514756085e-05,-0.5789255724675696
CITED2,8214,0.5091110998939983,0.0017035842212378876,0.043589872989278015,0.000833591906745923,18.5735206093254
UPB1,400,0.4408794859465839,3.094760308494932e-05,0.004997495215129205,0.00013343777939489598,-0.07080499827069373
ONECUT2,3066,0.4758894026611305,0.00017833314645851673,0.019711387283649885,6.74923785695114e-05,3.896183707651891
CIT,2084,0.48028571428571426,0.0006491350789285804,0.014801526266983486,0.00019891935880700373,4.554597054963023
PRKCSH,454,0.4339370993417373,0.0003999744240474715,0.004697203442480975,0.00016103605959116862,0.6630735817146383
TGFBR3,4400,0.487034622627843,0.0002574685041305517,0.026705330444224188,0.00018454835354830834,6.708139660996503
RELA,3962,0.5034190167207387,0.0012806420405384346,0.0330342252213981,0.00010538603588372553,8.876136520595578
HNRNPD,1428,0.4834627552487777,0.0008574340217268171,0.014966434929576508,0.0002368403135495356,4.8529154804922925
OTC,442,0.4474910155730068,1.867154859112407e-05,0.0076925959331264684,0.00013047642634766987,0.3533867686471671
HMGCS2,1744,0.47553041018387554,0.0007801987658304629,0.017265479859109197,0.00019383078256396402,4.718963760607011
UPF2,288,0.4269025649707949,0.0,0.004275600366565739,9.296960319993275e-05,-0.8452067239696283
COBL,1344,0.46940010238749014,0.00012102929274269777,0.011096113873213976,0.00017860620399190452,2.297157073510226
ASIC1,196,0.3966493629070316,4.162203298975646e-06,0.002045154429925195,8.70372710490841e-05,-1.8229498004968958
PNKD,8,0.351931330472103,0.0,0.00022561711026587128,6.811343121526647e-06,-3.6297965786431425
SYT11,540,0.46092678914176033,0.00019359587332514676,0.009752050033410056,0.00018464340743307162,1.6180957690458364
SLC30A1,212,0.4208110814419226,1.4072274528571539e-05,0.004363411534486619,9.093944730587111e-05,-1.0006019929263508
FGF9,8950,0.5052346841657066,0.0010263064098084095,0.04263135359188152,0.0011107878756142497,19.42404672960393
FRS2,1568,0.46739886000278047,8.999607613087104e-05,0.013109020537859938,0.00016485858537329534,2.476601807304599
GJA1,1386,0.4625968903361923,0.0004290377195728712,0.01126789207371203,0.00023781749008300324,3.172631976430748
MAP3K5,6066,0.4998017839444995,0.0007869462648633552,0.03693181279120931,0.0005557473632507026,12.66141221742252
HPGD,2072,0.4687020772340722,4.157027342565779e-05,0.015532092829870772,9.285450470031265e-05,2.537098803704033
GNAI2,1494,0.47042910447761194,0.00032195091478164344,0.015016407005871979,0.00022460077695996006,3.5365601269694062
IGFBP5,2300,0.48339324227174696,0.00043064398167387156,0.020169979865109215,0.00020940978142114375,5.016834744941594
BMPR1A,9568,0.5037962037962038,0.0009382989340582043,0.042805191946307435,0.0013065429379981452,20.94703309075789
EDN1,7386,0.5130735578390477,0.0020307304615166783,0.05217770646176452,0.0006548518153124405,18.504547199436935
